Id,SalePrice
1563,118857.6894483514
1564,154247.434503123
1565,154110.156085881
1566,237870.9256704923
1567,78375.37762256042
1568,247098.33092811515
1569,130939.9022254813
1570,138311.65536293254
1571,112205.73220953744
1572,136854.91829930453
1573,222439.74289056333
1574,117075.2274957289
1575,238181.009795679
1576,245614.19863847943
1577,177118.52443708258
1578,148528.03341520837
1579,150361.15081800168
1580,198051.05905532942
1581,156397.87785595376
1582,127437.9435170687
1583,281781.00974391296
1584,214927.43317754302
1585,135630.6532323187
1586,69325.03127369659
1587,111628.7450439129
1588,150055.91603505122
1589,97057.27544281539
1590,128659.41919027957
1591,91433.81380142855
1592,114452.29177787474
1593,133613.8365887235
1594,121075.26313778634
1595,106696.81491493368
1596,209651.84216552105
1597,202752.02094614154
1598,232228.24471390332
1599,171692.85838715013
1600,165301.39334638853
1601,65955.01367842726
1602,115457.03724750297
1603,74966.0520125521
1604,259726.2970356993
1605,239338.36558358627
1606,166588.6010834572
1607,177378.3122161023
1608,220616.45870056996
1609,180477.00774733681
1610,153452.3418814771
1611,135342.6591311358
1612,170831.8009317548
1613,163781.94215369198
1614,126279.9016900384
1615,91961.4445540512
1616,78570.51260445628
1617,92860.3277650331
1618,132064.4517524535
1619,142582.0167479803
1620,149023.93979085918
1621,131491.63790542446
1622,145699.39194506683
1623,257922.063619742
1624,208110.63909592517
1625,117145.35854676814
1626,173324.04852115715
1627,194835.56084656127
1628,277703.12074400584
1629,185705.21639371087
1630,329142.13947412296
1631,226358.47412789814
1632,242035.45838721443
1633,181670.00869114412
1634,186921.11267417975
1635,172309.3502187062
1636,152657.48270454456
1637,197185.2550754381
1638,177118.05368311564
1639,186910.32200819967
1640,246838.62466200246
1641,181053.99995347133
1642,251060.6721026272
1643,216937.46393257502
1644,247289.4881368028
1645,193488.38226676206
1646,160828.8437515065
1647,162085.13883669444
1648,128150.52326947998
1649,142775.34155298208
1650,115096.92766456313
1651,119232.52560172044
1652,98018.34592160812
1653,100143.50535206095
1654,143571.55133094694
1655,129061.39269114516
1656,140623.99839196
1657,148246.89709822086
1658,148135.86744957385
1659,116150.23527107597
1660,155605.4759525371
1661,425406.14400312776
1662,385830.28674472787
1663,365739.37453531765
1664,456890.2095776694
1665,304856.42281597987
1666,329198.106834002
1667,373494.007277029
1668,350694.2480306522
1669,319518.95230093494
1670,348501.5234607501
1671,267258.02186567476
1672,413701.53199381626
1673,292687.8678433827
1674,238673.50149427916
1675,200332.52911852868
1676,193404.27921893177
1677,221621.92709178734
1678,442140.448515416
1679,394213.1335316143
1680,314302.5541278168
1681,248702.45451283955
1682,331522.94937430107
1683,186104.7936863018
1684,180018.6576460455
1685,175074.8749856308
1686,169749.40354200278
1687,176021.0803929409
1688,189380.58008265038
1689,194714.91604376846
1690,201100.8249031536
1691,191155.92915867988
1692,263976.5028857451
1693,178322.1145918742
1694,185207.41871645127
1695,171466.91021331528
1696,269355.23341168626
1697,175848.3502538509
1698,344445.18679526163
1699,311252.7437876817
1700,257724.88719366715
1701,271516.49682341353
1702,233607.8889621309
1703,240528.0286628372
1704,272965.3329232022
1705,247510.00666481894
1706,350464.78606389515
1707,210070.0008028294
1708,203653.082688468
1709,261365.4993150258
1710,217746.8995680055
1711,284930.52977307985
1712,251147.37713922106
1713,282377.61201960227
1714,227072.09373035957
1715,208988.67924337773
1716,184276.47340204418
1717,179931.59337680266
1718,138057.03893878305
1719,211232.33258005368
1720,228484.1078015075
1721,158953.7856416852
1722,123742.3078225347
1723,153544.40321071155
1724,199302.678736728
1725,236282.38246048836
1726,182825.18373241427
1727,155000.36416288847
1728,169741.94087328887
1729,169984.0664750144
1730,148868.9627879818
1731,117723.10681289862
1732,125725.03126113351
1733,110643.4183953836
1734,121322.41633527215
1735,121065.98348145364
1736,104897.29478376405
1737,291785.66757456894
1738,272311.65115558583
1739,225678.68411404808
1740,205585.07669218854
1741,187333.36611257575
1742,170244.42340825326
1743,180004.9714528666
1744,343087.31434929534
1745,214732.5977968454
1746,182755.51549137052
1747,215194.54788662778
1748,209634.69158656677
1749,140046.50663255734
1750,119587.79380771732
1751,248655.29944827736
1752,115658.53041153976
1753,149760.77887906833
1754,192020.1960433797
1755,166272.4551104512
1756,127911.84723507347
1757,122705.02184249874
1758,148203.7070666916
1759,164318.49910210568
1760,166361.97424066107
1761,144206.95879637092
1762,174594.8495903799
1763,191959.97456370457
1764,117312.86385163701
1765,159733.04403382746
1766,198302.28249438494
1767,215796.68103134536
1768,140579.46739137356
1769,173131.77830998655
1770,159854.8244229547
1771,118318.63552226622
1772,126738.15685696091
1773,122082.79735193013
1774,139470.25820392626
1775,145469.55670568594
1776,133036.77330371106
1777,110328.81327302665
1778,141822.16859597058
1779,127128.89579020118
1780,177874.29137705258
1781,125753.96951013376
1782,86195.5212690132
1783,142041.53036313062
1784,110280.90316197045
1785,124463.84968404673
1786,132103.45218889153
1787,163046.31701569934
1788,61071.2970629143
1789,98233.51039053404
1790,83282.76547243167
1791,182598.69185683096
1792,155980.53366165908
1793,131101.55323535777
1794,159105.418906263
1795,135391.8569397287
1796,131536.874036602
1797,110884.66470528088
1798,119301.9076599918
1799,112376.20874438969
1800,132810.92567291268
1801,127563.94244223542
1802,132293.79952703498
1803,148009.9200594599
1804,136440.346872485
1805,135123.49341927664
1806,123363.22626418089
1807,139645.79724376317
1808,127445.01521955535
1809,126925.04478425169
1810,139494.85292449873
1811,95117.6498713734
1812,97243.0174589031
1813,129387.52397267355
1814,101154.5054041602
1815,54183.082652359495
1816,101497.60449838218
1817,106710.40645713668
1818,141588.47181220845
1819,119864.22584537468
1820,56446.0752340854
1821,112623.85665469704
1822,155165.53392678156
1823,49826.29681763464
1824,127835.60207751612
1825,139036.44783518315
1826,106289.01930660201
1827,103431.93279111708
1828,135624.42614363323
1829,127680.07467400796
1830,140122.80408074748
1831,143302.9743768905
1832,69930.84737696947
1833,139901.64255960926
1834,114425.63339114179
1835,107012.79296520539
1836,118265.25909156004
1837,85388.78348634168
1838,125091.46644266167
1839,102960.6606572947
1840,143130.7364963356
1841,133259.06020291918
1842,95089.36641807614
1843,127228.53788134942
1844,147948.58906409677
1845,147022.83465857667
1846,159560.16722722643
1847,176936.1894071582
1848,55151.02420848624
1849,107959.95194743208
1850,116912.74012368619
1851,145271.8975232491
1852,127985.86829498326
1853,123638.64732294131
1854,163035.80232851833
1855,155704.32925808543
1856,230891.63701156547
1857,123334.82912250902
1858,129614.70691570669
1859,117920.8737770411
1860,147403.12401450195
1861,116204.5239079882
1862,330323.07263470534
1863,302923.4518993195
1864,303031.50128830096
1865,331965.40107018815
1866,324193.9321808628
1867,222082.69384048297
1868,278268.3026966476
1869,202643.7109644389
1870,224051.86392534318
1871,259028.85593966808
1872,177777.49327060115
1873,250528.5472514477
1874,155955.7001783634
1875,198660.2658778369
1876,201988.5479673128
1877,209954.96483483713
1878,201813.71496849533
1879,130750.32032985918
1880,129724.64155327469
1881,242024.23473298748
1882,237385.92205012648
1883,180936.07866770352
1884,200160.27978210335
1885,228065.32185170916
1886,279809.402019903
1887,220719.00717636448
1888,267961.7934529365
1889,173810.479011861
1890,111607.82794645765
1891,130776.10621101194
1892,96784.30141077237
1893,130820.17961290502
1894,125531.21405109756
1895,129740.5905080975
1896,126695.27261425622
1897,121378.60943308473
1898,109890.81001737596
1899,166808.13836019256
1900,153751.98097173095
1901,181510.6504527764
1902,158424.98370170282
1903,227955.42822913508
1904,139753.9495134757
1905,195533.95931425501
1906,144592.04223413227
1907,198492.51019791485
1908,109527.05437289551
1909,133609.73547707574
1910,118472.20829931485
1911,228141.00845330523
1912,336880.42684364074
1913,129936.67022297326
1914,62015.28397813734
1915,298376.0004809795
1916,62054.39560427719
1917,232923.42518978138
1918,141481.9973729015
1919,173540.6555583999
1920,150177.25220254672
1921,364856.7473699791
1922,312594.14556665
1923,241774.14752845687
1924,228782.2915248052
1925,195740.90221789185
1926,347471.4900303759
1927,131840.0025341542
1928,163374.09800343457
1929,124665.15994302815
1930,130140.63795206253
1931,138557.91637710333
1932,134490.50047752814
1933,193193.70796828158
1934,182190.63066463123
1935,172196.20734454234
1936,197264.573947311
1937,185876.58735279407
1938,171271.3380113436
1939,239433.11612926025
1940,194458.9338977765
1941,166377.05525523683
1942,179174.38522415835
1943,224337.39750090524
1944,380136.85941330664
1945,399764.38540349796
1946,124503.15465210105
1947,272340.0866577194
1948,166888.97512679113
1949,256995.74087705935
1950,189711.6700571532
1951,229956.39914657932
1952,200913.73524445115
1953,171848.34868302452
1954,182692.98333660164
1955,135187.856231032
1956,299659.20929878973
1957,146978.3889985587
1958,279112.2890848817
1959,147098.80626231863
1960,111838.32449963399
1961,124327.32430811622
1962,97624.66954326964
1963,105044.52710751636
1964,105440.15519944379
1965,142390.9754478331
1966,134606.15348492205
1967,298712.7439535286
1968,416119.9854617419
1969,376900.7220775785
1970,407090.13633026904
1971,481723.5876871055
1972,376311.8495308129
1973,277079.29249494843
1974,342846.4793310323
1975,503952.60350242234
1976,278588.305863431
1977,355696.8953012801
1978,352677.914899254
1979,313732.1615119525
1980,198366.54501001965
1981,326321.45115116687
1982,222906.94798096197
1983,208130.73712021575
1984,166723.78067041273
1985,229449.51504460923
1986,211436.60652020274
1987,184274.96536297526
1988,175211.03011126613
1989,191187.6278130133
1990,204144.34392280155
1991,231848.79914935093
1992,213315.34353150308
1993,169157.42896556284
1994,222901.66355327432
1995,182883.4444782115
1996,252667.24497630112
1997,328177.4606226304
1998,297588.57791848027
1999,297749.67053550546
2000,320381.40167624224
2001,288398.77524267917
2002,248143.83038672744
2003,259994.42996677072
2004,285104.859003005
2005,230867.98661879823
2006,221842.83272122886
2007,253086.89237612745
2008,217957.56560900045
2009,203386.29950896266
2010,193137.27672335852
2011,139888.0885550923
2012,177667.06088135403
2013,177014.3521569668
2014,184328.01347845927
2015,211206.34693072276
2016,190912.05277328042
2017,192012.35120907176
2018,115582.90892784024
2019,132736.64620916417
2020,98106.51340800109
2021,99693.35732332066
2022,195484.82496098444
2023,147090.9910209538
2024,277498.1806738327
2025,355758.6980765187
2026,176786.23541807392
2027,166465.5536909516
2028,153768.6821414152
2029,167631.48743551903
2030,259691.37071841743
2031,231024.89435321762
2032,253486.28908935326
2033,249739.9102667323
2034,179843.93486743202
2035,224937.90410088887
2036,206747.5436643747
2037,225830.51943893437
2038,342880.53982593387
2039,235067.9644916997
2040,284745.842061388
2041,325535.7816138212
2042,208948.50540905003
2043,178240.3753831309
2044,167395.13236278665
2045,212214.81853199695
2046,157646.38954759506
2047,142852.3762915342
2048,142685.81559844685
2049,147051.63060775082
2050,171401.964040501
2051,102644.34962171552
2052,122714.52417169469
2053,150272.95436022207
2054,89264.27323736384
2055,157243.17547473285
2056,149649.04549318846
2057,110909.3283076675
2058,216481.35897332392
2059,134671.9493806358
2060,174785.705315619
2061,165869.85965189582
2062,126717.13811209826
2063,120926.36859159738
2064,138884.30535650568
2065,121638.00487752132
2066,165952.577706578
2067,109766.41951288497
2068,150882.43278946498
2069,86005.54160273143
2070,117906.21895373093
2071,95898.98548810014
2072,137454.07377594718
2073,126608.66130641889
2074,178492.8306700905
2075,147231.9483231576
2076,117118.46533159183
2077,157107.8032956002
2078,124232.30468304976
2079,132544.51396809553
2080,115675.22065386895
2081,126983.78514448671
2082,119464.37608500893
2083,149047.90238836445
2084,108350.04129221514
2085,113128.31376443566
2086,109248.62595910225
2087,121743.4391954297
2088,90781.88241607195
2089,82865.2208409907
2090,120257.11203623326
2091,112092.60025216528
2092,120176.40936327697
2093,106644.67716928053
2094,108281.80219633387
2095,157055.82099002585
2096,90267.89082367584
2097,99560.17274725779
2098,151106.99738164904
2099,54112.6429997093
2100,74149.80990024298
2101,112582.74324509449
2102,121741.20840335035
2103,108731.12991525093
2104,138933.1424066024
2105,130674.90458440765
2106,67036.3603329935
2107,178555.0606154926
2108,116500.18226565441
2109,110990.04439742213
2110,118174.57529528481
2111,129698.519986066
2112,135765.2004113137
2113,122154.83929170767
2114,122035.06508513026
2115,166853.99523727875
2116,115290.75096309095
2117,143514.71599385087
2118,131629.93226816377
2119,116406.51533887991
2120,108119.26320702066
2121,113758.71559228153
2122,117732.21883001216
2123,83438.36492647257
2124,159333.72207048017
2125,120551.34415937806
2126,155224.79598604538
2127,171566.8036901728
2128,119495.74767662867
2129,83281.74202167414
2130,131752.03630570017
2131,130742.22995760944
2132,107316.76984440627
2133,124056.85103983701
2134,116769.99870590823
2135,98146.96841866002
2136,80931.0339373208
2137,105040.86958475233
2138,136513.39408455248
2139,148213.86194095286
2140,138323.40847973753
2141,165425.8644320189
2142,128330.64259335547
2143,149640.59973409708
2144,119635.64008855876
2145,139571.66660937134
2146,174656.89382261742
2147,143560.97546932133
2148,133186.9622209625
2149,147580.74267735347
2150,247027.11141593088
2151,116155.47591377686
2152,165150.99147068427
2153,157400.79523260673
2154,100456.98628246819
2155,136617.79515015607
2156,231730.49693802
2157,226532.14775273006
2158,246938.87448752034
2159,223994.8694738138
2160,185353.63540410777
2161,231558.7400334829
2162,363588.0107282896
2163,332243.59935050993
2164,252416.0720999125
2165,207257.9943225041
2166,163101.73720622648
2167,217831.8828953863
2168,190352.5483764345
2169,194126.8436915897
2170,210845.6694702504
2171,161279.20401450092
2172,131498.8212769704
2173,187488.441680091
2174,218683.7156987078
2175,295949.8175793729
2176,313661.7427904398
2177,235464.24878263046
2178,211234.30783426465
2179,135230.3307619388
2180,209403.0487802231
2181,193677.58496380202
2182,224772.67537284284
2183,190925.79420892565
2184,116885.34245257612
2185,129129.7821277515
2186,145392.14852596002
2187,150616.27526829304
2188,153861.69319292431
2189,268558.8051933269
2190,75887.45683433147
2191,76957.40907789013
2192,86749.48379966467
2193,109410.5398124488
2194,104257.89321240484
2195,100424.78900882765
2196,99537.81169058097
2197,119976.57624265121
2198,164347.45218677874
2199,189919.00763541748
2200,140693.05220604074
2201,142670.1121092553
2202,225067.57840596186
2203,133744.76334568052
2204,184964.3549743238
2205,124405.74296925712
2206,139580.93933458944
2207,217082.0710340967
2208,268382.4728044046
2209,254123.71602066193
2210,122732.75221617833
2211,121405.43530422171
2212,123271.32679703426
2213,107958.93492070383
2214,134813.77038196972
2215,101914.78705446569
2216,142738.9559608376
2217,59818.22488508417
2218,76230.06902313227
2219,71772.13499994828
2220,63510.93972659349
2221,299306.0783162882
2222,280782.90739118686
2223,285249.0128867767
2224,206731.86819021852
2225,117478.66693694015
2226,174014.23366389878
2227,191562.43712959025
2228,272598.88396374567
2229,251181.28945879795
2230,154697.20065612352
2231,209412.15288839527
2232,181173.1396997938
2233,185639.35219996114
2234,248326.17759936626
2235,219612.15489077938
2236,251887.69314543883
2237,298333.98148645123
2238,204235.5430037176
2239,101026.55293797266
2240,152169.16798686894
2241,158528.74401137812
2242,122342.36237166484
2243,133721.50547297456
2244,104458.1496071134
2245,99201.21999280098
2246,139421.4749405903
2247,117269.22370668555
2248,117389.4520498278
2249,116017.18333137932
2250,129122.07072527152
2251,101451.76565230392
2252,183487.67372719027
2253,160353.16545743827
2254,184483.5694813656
2255,182987.8410890137
2256,169052.50469646364
2257,202651.31798247743
2258,158392.8931254845
2259,172519.66422209286
2260,146891.10250734806
2261,201571.3414984519
2262,211347.50825432787
2263,391684.83965250885
2264,490163.73992179666
2265,167157.7235923708
2266,310761.04330879584
2267,348795.2910395762
2268,424073.86248928466
2269,150420.50347688288
2270,201141.1865584427
2271,208779.72389198592
2272,193519.828290383
2273,162590.5216041105
2274,181182.37908627832
2275,149731.3032039645
2276,185770.0753820245
2277,181793.6223776543
2278,149331.30029491114
2279,131084.67664217384
2280,110752.99523237179
2281,161632.94623261067
2282,182102.71930445495
2283,111034.85570551058
2284,116942.75112377948
2285,136181.40381609762
2286,123061.4294029431
2287,367023.4751880564
2288,276953.4320179696
2289,365025.9598037375
2290,435025.4569901934
2291,343894.46414251527
2292,446774.4286620323
2293,454842.29964028636
2294,409887.33105777024
2295,468702.5986863437
2296,279979.3581321031
2297,352573.8816953756
2298,357196.51646285
2299,354193.0969981076
2300,332715.01885961025
2301,329861.02309503494
2302,257324.66911922974
2303,250527.91236841038
2304,259045.80851626932
2305,194332.58760334805
2306,189436.93057339278
2307,205720.55233477228
2308,229577.53666642835
2309,285243.70728927694
2310,214235.72095904456
2311,203607.05575639315
2312,174103.2491773805
2313,172521.9304904258
2314,171292.81073222932
2315,180215.5501640302
2316,195026.42917060707
2317,192075.90714292097
2318,175871.01478342002
2319,182546.11634486416
2320,184825.33010291998
2321,240211.20277969036
2322,184313.20627816016
2323,201710.5758679823
2324,191314.90646229277
2325,213375.96794386365
2326,184228.85431307723
2327,198725.4273849672
2328,218422.59809858125
2329,194620.63866763655
2330,181564.32199655127
2331,340516.36956798984
2332,393157.3755537114
2333,323041.2659220768
2334,260152.02846457294
2335,300103.33758411626
2336,297349.193979419
2337,194554.57756634735
2338,258701.40555822247
2339,220542.19332973636
2340,370165.3206850705
2341,212867.51241993878
2342,240579.4559603609
2343,235595.4149335257
2344,213417.20584412088
2345,237804.0421097519
2346,215675.37196879278
2347,200039.78871923406
2348,246471.2743806712
2349,188556.79671748207
2350,316501.0230283557
2351,251876.1678387921
2352,252401.78344249196
2353,239163.13532850993
2354,142487.61189688346
2355,148070.97235855964
2356,148673.70998571126
2357,186524.9950594986
2358,205209.04378090327
2359,133185.3175485347
2360,113609.59788417898
2361,146509.31908631985
2362,247387.3739955144
2363,138147.6609226415
2364,152789.5554944079
2365,213572.46315725642
2366,194320.93747343103
2367,219391.6469573403
2368,220673.34866488806
2369,216298.76022894727
2370,169945.28832634343
2371,161636.71523337322
2372,195113.09779503866
2373,296346.8584695664
2374,321299.45183722983
2375,247354.09283017513
2376,289571.2587477092
2377,315572.76112295256
2378,156547.71505366045
2379,194509.35773967142
2380,150626.2689053656
2381,171754.720908338
2382,213452.61000023267
2383,197995.41198569245
2384,238176.05647350935
2385,162908.07791295036
2386,131426.59437510784
2387,135826.18312863415
2388,105223.06054065419
2389,116903.86945508784
2390,157284.12735019455
2391,146979.63380818165
2392,115468.5494640988
2393,176763.18240354714
2394,146455.7653266706
2395,209024.38385720432
2396,141706.58720961603
2397,224380.82693855144
2398,131114.98741614757
2399,68386.88830310595
2400,67297.64986625928
2401,126621.92825019779
2402,138239.140141466
2403,150816.63775440946
2404,158830.0248300345
2405,158106.87243721096
2406,143100.20053139818
2407,123884.8069929589
2408,148730.38812784056
2409,117091.49280253451
2410,168184.69242148643
2411,112274.31261230679
2412,157333.74123495587
2413,128977.32662290374
2414,172372.94071653517
2415,135288.13990110598
2416,129817.9179532901
2417,139461.664581815
2418,138467.21948013688
2419,124861.73508013025
2420,120433.4885047337
2421,139726.49120024938
2422,105193.289507706
2423,116018.75057289102
2424,150643.01745385054
2425,172890.46846633244
2426,129719.9060327509
2427,126644.70939714459
2428,191512.2686949901
2429,111653.69717525516
2430,133245.5798601526
2431,110582.87815877932
2432,150235.959889238
2433,146208.31450134766
2434,135250.62585512156
2435,149820.53465202858
2436,108965.75471379714
2437,101296.38400068447
2438,124289.75502522958
2439,98406.14169809097
2440,124800.06370175924
2441,91653.60713117676
2442,96366.46717981578
2443,131642.45171199573
2444,129457.39402514398
2445,92489.06202283915
2446,139224.96730887983
2447,179345.0408941284
2448,127520.19698613852
2449,110494.5398856617
2450,157377.14756671255
2451,111220.75358103552
2452,193987.63007629887
2453,92167.80558492895
2454,117930.70004598223
2455,119598.58306313906
2456,136169.3588920913
2457,143118.81286685882
2458,132465.0304725623
2459,110751.81033829981
2460,142483.7864599407
2461,131714.85637935088
2462,136416.68826438015
2463,130017.08351124657
2464,167882.62777623028
2465,136610.48472192907
2466,121696.14439356829
2467,123188.6777778209
2468,91636.20658583124
2469,87192.14824555632
2470,199283.90199217436
2471,216126.8741865587
2472,150436.6076192726
2473,117088.32195085005
2474,72728.56398957744
2475,195811.82336130916
2476,116428.06033870124
2477,129981.56177072623
2478,153527.2533199763
2479,105463.19450324637
2480,151299.63729950157
2481,119325.50151625033
2482,122034.87394872669
2483,108487.41787525186
2484,117228.10319674524
2485,127819.67466782345
2486,147833.73673768016
2487,159918.67080151782
2488,168514.9079140081
2489,159340.02807654606
2490,142877.6298407185
2491,93754.21837186975
2492,213739.10170236602
2493,161472.02339428096
2494,145878.1537435886
2495,84902.35241354535
2496,241610.80959955172
2497,148595.96619038467
2498,111601.90552440764
2499,84700.65128543488
2500,124464.93542149279
2501,138318.02258189867
2502,143464.7677147246
2503,99427.56874892274
2504,165320.0422482256
2505,232810.27137385382
2506,243239.89644704803
2507,268253.69946996536
2508,243128.48617497532
2509,218916.23937562175
2510,218010.47707362202
2511,173699.84589067101
2512,205671.6377410272
2513,228530.46142595538
2514,260845.70472777056
2515,153838.7204533469
2516,179393.5798158394
2517,150724.87947614913
2518,163155.7266443788
2519,242729.4482173466
2520,222107.04332632915
2521,186018.75488555842
2522,224864.15971078924
2523,112651.37247806229
2524,139021.37424389378
2525,152989.97769179364
2526,143649.886350331
2527,120355.877651858
2528,134251.5528753755
2529,145299.20018005982
2530,130789.386478438
2531,256878.71256817147
2532,222929.67251215872
2533,190821.89906285738
2534,239529.69802621167
2535,284078.55967797077
2536,226041.95266138492
2537,252987.66418659186
2538,181521.31195274185
2539,187215.60425486852
2540,181742.9494543584
2541,181625.32696569242
2542,163096.73752231407
2543,113110.54341518138
2544,113649.78997843497
2545,138303.31099725276
2546,119815.15021034986
2547,129025.28742387806
2548,151659.2559751201
2549,154273.0834457492
2550,575121.9951235947
2551,138746.31775891976
2552,128296.74451190524
2553,71687.59335975588
2554,91415.35199770404
2555,117051.84351492618
2556,96935.02743967866
2557,102463.79612311305
2558,141989.5899237513
2559,145353.05963740646
2560,157871.6609012117
2561,147412.1146896672
2562,144991.0980425676
2563,147684.8909896185
2564,214733.39014555138
2565,144982.0387672928
2566,160276.4258826157
2567,143125.47708690964
2568,199204.96672296105
2569,240789.73015351937
2570,116355.94650804144
2571,194065.5266368392
2572,146232.10928180654
2573,217480.47386703332
2574,310758.7744386268
2575,131780.81558562478
2576,114338.17590426058
2577,143578.2849470099
2578,78237.62505575873
2579,56796.53364219722
2580,87613.85303164569
2581,101017.7559503587
2582,111171.6573690948
2583,277825.2939813659
2584,176455.90884234488
2585,189617.0297465396
2586,220284.55104412156
2587,197884.47657508746
2588,136589.84597373125
2589,150790.62918847337
2590,192655.3483606648
2591,236781.25262327405
2592,209843.3458932914
2593,240074.94894284065
2594,187534.11388986153
2595,206526.67779051358
2596,281514.08194712666
2597,188617.90540255833
2598,287217.0957433719
2599,331633.57255032175
2600,134762.14666163595
2601,138803.75750399445
2602,82749.22080186103
2603,91909.5299396217
2604,90346.34231175152
2605,79952.66495647203
2606,142565.33139358685
2607,201599.54383813532
2608,187714.62681973606
2609,174060.52001064157
2610,108189.73090873308
2611,116314.32940697284
2612,168276.92987062683
2613,127303.89480647392
2614,123643.36017670613
2615,153633.50768604074
2616,145195.43516276855
2617,179331.40301841786
2618,191950.57176619623
2619,195403.96733483826
2620,186903.79262559037
2621,171594.415740574
2622,173700.05204174513
2623,235864.28720874697
2624,309538.7904605028
2625,285482.85911058297
2626,176811.25506086188
2627,165210.59917334016
2628,512525.62894767325
2629,508318.0648359866
2630,399703.6642638406
2631,484048.93021275837
2632,422230.35496158164
2633,313063.81398483715
2634,443489.16685969976
2635,155148.91575939205
2636,172869.54828405572
2637,176544.90426425048
2638,260104.65202625358
2639,193332.69984803337
2640,147946.6028535965
2641,103270.53762471428
2642,182010.32643537165
2643,107898.96792366687
2644,118070.96353937834
2645,112442.310546521
2646,96376.88793154949
2647,105742.13109080704
2648,143223.08905348412
2649,159014.97058009234
2650,126275.45838228935
2651,139439.0365598372
2652,410010.10174805665
2653,257021.04206493057
2654,267008.1480456311
2655,413675.3161378934
2656,336068.7934817313
2657,358384.54325870913
2658,306840.07493209845
2659,311866.3559072346
2660,383560.5062903936
2661,348225.6452957087
2662,370603.2384901097
2663,309144.28323660034
2664,279177.3735937794
2665,332044.6799313768
2666,279226.8406594159
2667,175710.793125538
2668,180265.52719970545
2669,182180.35058555793
2670,266404.9025565409
2671,186320.83129631812
2672,197414.7771243547
2673,197275.67894030723
2674,197038.1151603026
2675,174494.76027755052
2676,193970.38364418893
2677,199902.97832082093
2678,233824.81414391042
2679,287949.68930789473
2680,295635.4589609515
2681,394822.7778282115
2682,322804.68111205386
2683,506473.96314548375
2684,320166.6247852306
2685,326800.8045034165
2686,245168.46747548145
2687,311375.12658846815
2688,216208.77772988114
2689,209082.09091107335
2690,414991.86647339124
2691,190900.4072445471
2692,144870.70146127784
2693,201677.4834477734
2694,137304.5409309881
2695,193754.22441200473
2696,184760.41022134144
2697,183189.86423902513
2698,187737.26797701448
2699,171172.92730691808
2700,155611.92008760173
2701,148201.49503449455
2702,109085.04579551601
2703,126866.50891908412
2704,141086.23608849494
2705,112965.10677868396
2706,107205.32172580091
2707,118045.832674459
2708,133600.2013624659
2709,102684.94128602426
2710,128392.35085354508
2711,233949.15820118412
2712,393138.9777850922
2713,171235.1477842004
2714,151612.69670438027
2715,167260.50210701555
2716,145679.28787372535
2717,203621.49658076678
2718,220040.37743546243
2719,153624.04910884274
2720,178967.16187353246
2721,131143.58876607326
2722,154405.92774969977
2723,137091.90216504582
2724,126308.65200993781
2725,129742.34915149913
2726,146199.649745319
2727,174443.60164856986
2728,194262.2797832816
2729,149635.33289142864
2730,149652.86607101175
2731,135276.0731559572
2732,134006.42025314408
2733,159702.50964128767
2734,131613.37559065374
2735,136857.6792182848
